county,waterbody.type,wbic,name,name.local,named,hydro.unit,basin.maj,basin.min,seg.no,landlock,lake.type,access,area,impound,size.code,dep.max,dep.avg,len.shore,len.shore.m,dist.ash,muskie,nor.pike,wae,lmb,smb,pan,trout,cat,sturg,merc.warn
Bayfield,LP,2803900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2804000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2804100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2804200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2804300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2804400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2804500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2804600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2804700,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2804800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2804900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2805000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2805100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2805200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2805300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2805400,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2805500,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,9,VS,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2811600,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2811700,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2811800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2811900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2812000,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2812100,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2812200,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2812300,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2812400,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2812500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2812600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2812700,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2812800,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2812900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2813000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,10,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2813100,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2813200,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2813300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2813400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2813500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2813600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2813700,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2813800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2813900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2814000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,7,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2814100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,9,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2814200,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2814300,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2814400,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2814500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2814600,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2814700,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2814800,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2814900,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2815000,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2815100,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2815200,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,14,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2815300,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,14,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2815400,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2815500,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,9,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2815600,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2815700,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,14,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2815800,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2815900,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2816000,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2816100,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,8,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2816200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2816300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2816400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2816500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2816600,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2816700,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2816800,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2816900,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2817000,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,10,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2817100,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2817200,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,8,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2817300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2817400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2817500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2817600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,8,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2817700,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2817800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,8,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2817900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2818000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2818100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2818200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2818300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,14,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2818400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2818500,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2818600,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2818700,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,11,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2818800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2818900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,16,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2819000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,8,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2819100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,7,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2819200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2819300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2819400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2819500,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2819600,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2819700,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2819800,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2819900,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,10,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2820000,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2820100,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2820200,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2820300,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2820400,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2820500,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2820600,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2820700,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2820800,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2820900,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2821000,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2821100,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2821200,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2821300,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2821400,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2821500,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2821600,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2821700,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2821800,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2821900,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2822000,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2822100,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2822200,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2822300,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2822400,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,12,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2822500,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2822600,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2822700,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2822800,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,7,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2822900,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,7,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2823000,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,15,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2823100,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,10,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2823200,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2823300,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2823400,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2823500,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,9,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
