race sex age
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 12
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 13
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 14
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 15
white male 16
white male 16
white male 16
white male 16
white male 16
white male 16
white male 16
white male 16
white male 16
white male 16
white male 16
white male 16
white male 16
white male 16
white male 16
white male 16
white male 16
white male 16
white male 16
